pair_id,repo,security_event_id,security_ground_truth_policy,commit,label,kind,file_path,suffix,loc,size_bytes,ci_gzip,shannon_entropy,cyclomatic_density,halstead_volume,composite_score,log_loc,log_size_bytes
5,curl,CVE-2021-22897,strict_nvd_event,bbb71507b7bab52002f9b1e0880bed6a32834511,1,security,lib/vtls/schannel.h,.h,93.0,3727.0,0.43520257579822913,0.757076436730283,0.03225806451612903,0.0,0.35103186339406434,4.543294782270004,8.223627175805483
5,curl,CVE-2021-22897,strict_nvd_event,bcd1c7c2e92d41ab02163a36a1ab9d5a7afd83a9,0,bugfix,lib/curlx.h,.h,93.0,3671.0,0.37047126123672025,0.7549634378335854,0.010752688172043012,0.0,0.3217295853922634,4.543294782270004,8.20849175174038
6,curl,CVE-2021-22898,strict_nvd_event,39ce47f219b09c380b81f89fe54ac586c8db6bde,1,security,lib/telnet.c,.c,1331.0,43597.0,0.21629928664816386,0.7095084597204336,0.21036814425244177,0.042206476617281295,0.30931279155325453,7.194436851100335,10.68276655672536
6,curl,CVE-2021-22898,strict_nvd_event,d3408d05935e61a303b5761cc5aa029eb54408f8,0,bugfix,lib/nss.c,.c,1205.0,43565.0,0.2836910363824171,0.712074781804241,0.17593360995850624,0.1105908508571158,0.3345538458110385,7.095064377287131,10.682032308608301
7,curl,CVE-2021-22897,strict_nvd_event,bbb71507b7bab52002f9b1e0880bed6a32834511,1,security,lib/vtls/schannel.c,.c,2004.0,83182.0,0.22980933375009016,0.702273002630081,0.17265469061876249,0.13398500028846244,0.3148421119439569,7.60339933974067,11.328798279008634
7,curl,CVE-2021-22897,strict_nvd_event,4fef0d4f14dc3765e88a17fae3c4cd90fff89c33,0,bugfix,lib/transfer.c,.c,2069.0,83180.0,0.306804520317384,0.6974558216138744,0.2112131464475592,0.10579917227591765,0.34484063633073825,7.635303886259415,11.328774235345339
8,curl,CVE-2021-22901,strict_nvd_event,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,1,security,lib/vtls/vtls.h,.h,258.0,13998.0,0.27161023003286183,0.7307938112303557,0.03875968992248062,0.0,0.285643364096134,5.556828061699537,9.546741177474825
8,curl,CVE-2021-22901,strict_nvd_event,139a54ed0a172adaaf1a78d6f4fff50b2c3f9e08,0,bugfix,lib/http.h,.h,304.0,13948.0,0.3099369085173502,0.7109958390218859,0.023026315789473683,0.0,0.29016838164328534,5.720311776607412,9.543163100092235
9,curl,CVE-2021-22901,strict_nvd_event,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,1,security,lib/vtls/rustls.c,.c,532.0,19458.0,0.2731010381334156,0.754140121493257,0.12406015037593984,0.0,0.3126711492706192,6.278521424165844,9.876064966958156
9,curl,CVE-2021-22901,strict_nvd_event,bf2277e26359676bec7c4d2a8205eda0bc0044e5,0,bugfix,ares/adig.c,.c,610.0,19431.0,0.25145386238484896,0.7354895266162528,0.16393442622950818,0.011374216604918885,0.3119231417510175,6.415096959171596,9.874676470682008
10,curl,CVE-2021-22901,strict_nvd_event,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,1,security,lib/vtls/mesalink.c,.c,561.0,20066.0,0.26512508721219974,0.7433457123252207,0.17825311942959002,0.0,0.32119923616223167,6.331501849893691,9.906831953786519
10,curl,CVE-2021-22901,strict_nvd_event,09526fc9e9639707f18badb0d739eae9dc361d08,0,bugfix,ares/adig.c,.c,628.0,20073.0,0.2453544562347432,0.7341553272700951,0.16401273885350318,0.011894107272350674,0.30955567811403867,6.444131256700441,9.907180724373745
11,curl,CVE-2021-22901,strict_nvd_event,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,1,security,lib/vtls/mbedtls.c,.c,882.0,33419.0,0.2369610102037763,0.714573622596901,0.15192743764172337,0.06724253419714951,0.3070436918293634,6.78332520060396,10.416909802149386
11,curl,CVE-2021-22901,strict_nvd_event,87428e07ca17a99fb2409ec39213b7badbe967ea,0,bugfix,lib/cookie.c,.c,888.0,33374.0,0.29681788218373584,0.6745983781352966,0.11824324324324324,0.0,0.29848207390898646,6.790097235513905,10.415562395702551
12,curl,CVE-2021-22901,strict_nvd_event,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,1,security,lib/vtls/wolfssl.c,.c,945.0,35830.0,0.26622941668992467,0.7309099066180398,0.17989417989417988,0.06036263449861927,0.3271419643886697,6.852242569051878,10.486568719482518
12,curl,CVE-2021-22901,strict_nvd_event,da6c15163beade8a35aeb94813f2bf8de33bc271,0,bugfix,lib/nss.c,.c,1060.0,35602.0,0.2812763327902927,0.7102617798513661,0.1490566037735849,0.0912889336229961,0.32399416415784027,6.966967138613983,10.480185182952555
13,curl,CVE-2021-22901,strict_nvd_event,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,1,security,lib/vtls/vtls.c,.c,1116.0,38326.0,0.25893649219850756,0.7186656165947094,0.12455197132616487,0.03487281542310772,0.3035337972633833,7.018401799069201,10.553909887636076
13,curl,CVE-2021-22901,strict_nvd_event,51756641741eea581e654d2d2ae136bca8869e52,0,bugfix,lib/telnet.c,.c,1217.0,38326.0,0.22332098314460158,0.7172832128448333,0.19967132292522596,0.042206476617281295,0.3109648984476834,7.1049654482698426,10.553909887636076
14,curl,CVE-2021-22901,strict_nvd_event,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,1,security,lib/vtls/gskit.c,.c,1088.0,40157.0,0.23002216301018502,0.7162668805278894,0.21875,0.06688849842662474,0.32155558846205257,6.9930151229329605,10.600576952328698
14,curl,CVE-2021-22901,strict_nvd_event,6d013b0aabb89822c5af64dd296c283cece23552,0,bugfix,lib/http_ntlm.c,.c,1064.0,40134.0,0.25115861862759753,0.7118605685540571,0.1137218045112782,0.06147098441152075,0.3002311144351465,6.970730078143525,10.600004050565678
15,curl,CVE-2021-22901,strict_nvd_event,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,1,security,lib/vtls/gtls.c,.c,1361.0,51572.0,0.2457147289226712,0.7167023946336819,0.17266715650257164,0.09971794809376214,0.31953139414792475,7.216709486709457,10.850753558709604
15,curl,CVE-2021-22901,strict_nvd_event,9caa7bc930c9e611fa6cf5338f9db4b8838adccf,0,bugfix,lib/cookie.c,.c,1462.0,51397.0,0.2926046267291865,0.7099825321413926,0.07934336525307797,0.0,0.2948832121283843,7.288244401020124,10.847354540180387
16,curl,CVE-2021-22901,strict_nvd_event,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,1,security,lib/vtls/nss.c,.c,1929.0,75548.0,0.2565653624185948,0.6936623890770005,0.17366511145671332,0.16724253419714952,0.32693506576758075,7.5652752818989315,11.232536731345913
16,curl,CVE-2021-22901,strict_nvd_event,2a02c07a152ecc0d081e7f1a2c94dd8dc47ff7cf,0,bugfix,lib/transfer.c,.c,1814.0,75912.0,0.29654073137316894,0.7028650368512417,0.21444321940463065,0.09801395776391572,0.34261458120134847,7.503840746698951,11.237343226714685
17,curl,CVE-2021-22901,strict_nvd_event,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,1,security,lib/vtls/schannel.c,.c,2005.0,83200.0,0.2296153846153846,0.7022843864408673,0.1685785536159601,0.13196721209469953,0.3134535251617451,7.603897968521881,11.329014645967838
17,curl,CVE-2021-22901,strict_nvd_event,8b5102ca835d73d5cc633f1e7b8d05b3a8082f61,0,bugfix,lib/multi.c,.c,1842.0,83172.0,0.24943490597797335,0.7055974669892608,0.1758957654723127,0.07313190310250643,0.3132238146567725,7.519149957669823,11.328678054910771
18,curl,CVE-2021-22901,strict_nvd_event,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,1,security,lib/multi.c,.c,2738.0,108023.0,0.25431621043666625,0.6930224396517052,0.19247626004382762,0.14676055500829968,0.32656626049716453,7.915348169263078,11.590108703640878
18,curl,CVE-2021-22901,strict_nvd_event,be538e07667e1ba880b7201014be706851428d40,0,bugfix,lib/ssh.c,.c,2749.0,107516.0,0.20682503069310615,0.673664751379099,0.1560567479083303,0.14093909361377027,0.29575364272319343,7.919356190660617,11.585404253582
19,curl,CVE-2021-22901,strict_nvd_event,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,1,security,lib/vtls/sectransp.c,.c,2988.0,126803.0,0.2161778506817662,0.6912734068554459,0.17938420348058903,0.18423503434138072,0.3160432521296702,8.002694162283937,11.750397866229031
19,curl,CVE-2021-22901,strict_nvd_event,a06b36dee05e89c2886f6a77a007087382d42e0e,0,bugfix,lib/ftp.c,.c,3254.0,126692.0,0.2589587345688757,0.6666555902002925,0.16349108789182545,0.12502984179063326,0.3099327069530764,8.08794755464267,11.749522116164185
20,curl,CVE-2021-22901,strict_nvd_event,7f4a9a9b2a49547eae24d2e19bc5c346e9026479,1,security,lib/vtls/openssl.c,.c,3758.0,138498.0,0.2620976476194602,0.6811000448378377,0.19850984566258648,0.21446582428318822,0.3368915012975005,8.231908243564177,11.838618384366859
20,curl,CVE-2021-22901,strict_nvd_event,15401fa886b707ae2a42b95fa6cf313685306492,0,bugfix,lib/url.c,.c,3490.0,138749.0,0.2525928114797224,0.640875884938395,0.1839541547277937,0.19008668079807478,0.3166442256005603,8.157943507105037,11.84042903160868
21,curl,CVE-2025-0725,strict_nvd_event,76f83f0db23846e254d940ec7,1,security,lib/content_encoding.c,.c,876.0,31876.0,0.25875266658300916,0.7281481652155237,0.20662100456621005,0.026678654069490194,0.3254539516843967,6.776506992372183,10.369640025590375
21,curl,CVE-2025-0725,strict_nvd_event,e7e37a246a2ebd55b8b507e5a3d27744feff6203,0,bugfix,lib/smtp.c,.c,851.0,31861.0,0.2457549982737516,0.6960751919948739,0.10810810810810811,0.00821490413538708,0.2853885510052178,6.747586526829315,10.36916935613284
22,git,CVE-2016-2315,strict_nvd_event,34fa79a6cde56d6d428ab0d3160cb094ebad3305,1,security,compat/nedmalloc/nedmalloc.c,.c,895.0,25457.0,0.30341359940291474,0.7058946163776224,0.18659217877094972,0.02854022188622487,0.33093483195092155,6.79794041297493,10.14478531443038
22,git,CVE-2016-2315,strict_nvd_event,4d01a7fa65c50e817a935396432e199b7a565f53,0,bugfix,pack-bitmap.c,.c,808.0,25490.0,0.2750098077677521,0.7400899657122909,0.15099009900990099,0.031288295528435484,0.32125886662986036,6.695798917058491,10.14608072767165
23,git,CVE-2016-2315,strict_nvd_event,34fa79a6cde56d6d428ab0d3160cb094ebad3305,1,security,fast-import.c,.c,2993.0,90208.0,0.2568840901028734,0.6731005903163668,0.18843969261610424,0.1449148645375436,0.32222321533629866,8.004365564979574,11.409884479343704
23,git,CVE-2016-2315,strict_nvd_event,c7ab0ba3405dc6bc8ade1296ef070a5a89660e76,0,bugfix,fast-import.c,.c,2991.0,90156.0,0.25681041749855804,0.6731119248695363,0.18856569709127383,0.14470832262096528,0.32220448021400383,8.003697339094368,11.409307873980824
24,git,CVE-2016-2315,strict_nvd_event,34fa79a6cde56d6d428ab0d3160cb094ebad3305,1,security,revision.c,.c,2915.0,94414.0,0.2584786154595717,0.6591707966727259,0.2346483704974271,0.15410966153495237,0.33202060940741335,7.977968093128549,11.455455237815679
24,git,CVE-2016-2315,strict_nvd_event,d76260e60a5c0379ca21a26bbded6d6426ae878f,0,bugfix,builtin/submodule--helper.c,.c,2758.0,94330.0,0.2388741651648468,0.6803482315934622,0.16678752719361856,0.13685064615076925,0.3105498135903033,7.922623574217286,11.454565152669018
25,git,CVE-2016-2324,strict_nvd_event,de1e67d0703894cb6ea782e36abb63976ab07e60,1,security,reachable.c,.c,165.0,4945.0,0.3646107178968655,0.8208546924878518,0.14545454545454545,0.0,0.36996962495577124,5.111987788356544,8.506334448081361
25,git,CVE-2016-2324,strict_nvd_event,39ea59a2570547166834ceeff9ae0c0c05748f35,0,bugfix,parse-options-cb.c,.c,187.0,4967.0,0.31125427823636,0.7941432866353897,0.1925133689839572,0.0,0.35593199827836863,5.236441962829949,8.510772623613315
26,git,CVE-2016-2324,strict_nvd_event,de1e67d0703894cb6ea782e36abb63976ab07e60,1,security,list-objects.c,.c,209.0,6067.0,0.3337728696225482,0.7928632432881186,0.18181818181818182,0.0,0.35983705041425984,5.3471075307174685,8.710784340468424
26,git,CVE-2016-2324,strict_nvd_event,0d0ff65cea5424a202510fa4e28a461d36032276,0,bugfix,builtin/mv.c,.c,197.0,6143.0,0.36578219111183463,0.7872309117876919,0.25380710659898476,0.0,0.3881313370346745,5.288267030694535,8.723231274827508
27,git,CVE-2016-2324,strict_nvd_event,de1e67d0703894cb6ea782e36abb63976ab07e60,1,security,revision.h,.h,239.0,7962.0,0.3426274805325295,0.7425654413580048,0.0041841004184100415,0.005528243550118894,0.30701130505457513,5.480638923341991,8.982561092257445
27,git,CVE-2016-2324,strict_nvd_event,f9a2743c3529baab6de650aa3e3eb96de9386fec,0,bugfix,compat/mingw.h,.h,252.0,7937.0,0.362353534080887,0.7521067251711878,0.031746031746031744,0.023840473932507857,0.3252164683322843,5.53338948872752,8.97941663334301
28,git,CVE-2016-2324,strict_nvd_event,de1e67d0703894cb6ea782e36abb63976ab07e60,1,security,builtin/rev-list.c,.c,359.0,10454.0,0.31949493017026975,0.7521213514492734,0.22284122562674094,0.0,0.3544701895786139,5.886104031450156,9.254835611862735
28,git,CVE-2016-2324,strict_nvd_event,d32de66a07c600c14f70e6d435f8f9c496b0d625,0,bugfix,worktree.c,.c,359.0,10420.0,0.29385796545105564,0.7558093639115859,0.17827298050139276,0.0,0.3353184107993419,5.886104031450156,9.251578279992428
29,git,CVE-2016-2324,strict_nvd_event,de1e67d0703894cb6ea782e36abb63976ab07e60,1,security,pack-bitmap-write.c,.c,421.0,12640.0,0.2951740506329114,0.7674971817842171,0.14726840855106887,0.0,0.3303963026471126,6.045005314036012,9.444700778495557
29,git,CVE-2016-2324,strict_nvd_event,488bdf2ebe6e99fb30ad958a710b0b3f737b4d0f,0,bugfix,notes.c,.c,363.0,12671.0,0.31418199037171496,0.7871944624554433,0.1763085399449036,0.0,0.34894272768687284,5.8971538676367405,9.447150114054207
30,git,CVE-2016-2324,strict_nvd_event,de1e67d0703894cb6ea782e36abb63976ab07e60,1,security,pack-bitmap.c,.c,813.0,25612.0,0.2757301265032016,0.7399081157273838,0.15006150061500614,0.03309168781146177,0.3214928067445363,6.70196036600254,10.15085531407452
30,git,CVE-2016-2324,strict_nvd_event,fc5c40bb2bb1921f3bdfa55c1d846dc080c356b2,0,bugfix,bisect.c,.c,843.0,25654.0,0.31648086068449366,0.7430023086754969,0.1553973902728351,0.025738784269265125,0.3364003749234045,6.738152494595957,10.152493763376064
31,git,CVE-2016-2324,strict_nvd_event,de1e67d0703894cb6ea782e36abb63976ab07e60,1,security,builtin/pack-objects.c,.c,2371.0,73797.0,0.28072956895266743,0.6979364830104386,0.2070856178827499,0.139231742277876,0.34070980836125747,7.771488760117616,11.209086909950342
31,git,CVE-2016-2324,strict_nvd_event,d70f554cdf38b0b05cfaa8e8eb9f80d54a5ae11c,0,bugfix,commit-graph.c,.c,2221.0,74052.0,0.2224382866094096,0.66668201601922,0.16884286357496622,0.13706874068072175,0.3029907486675195,7.706162970199576,11.212536332042088
32,git,CVE-2016-2324,strict_nvd_event,de1e67d0703894cb6ea782e36abb63976ab07e60,1,security,revision.c,.c,2855.0,93110.0,0.2586295779185909,0.6596829642028991,0.23502626970227672,0.1521600439723727,0.33199839737623466,7.957177323459475,11.441547608809866
32,git,CVE-2016-2324,strict_nvd_event,a2678df335f3404bc5d96683fa36b8cfab7946b0,0,bugfix,revision.c,.c,2903.0,93975.0,0.25857940941739826,0.6591815867825802,0.23561832586978987,0.1527477006060396,0.3320832691944081,7.973844375944687,11.450794709503722
33,git,CVE-2018-17456,strict_nvd_event,a124133e1e6ab5c7a9fef6d0e6bcb084e3455b46,1,security,fsck.c,.c,922.0,28155.0,0.2630083466524596,0.7111067840649469,0.2440347071583514,0.06829945836816834,0.3383980770343228,6.827629234502852,10.245515754728022
33,git,CVE-2018-17456,strict_nvd_event,47cc91310a81ca606e6bebcccf168bc1cb297d8e,0,bugfix,fsck.c,.c,922.0,28155.0,0.2630083466524596,0.7111067840649469,0.2440347071583514,0.06829945836816834,0.3383980770343228,6.827629234502852,10.245515754728022
34,git,CVE-2020-5260,strict_nvd_event,9a6bbee8006c24b46a85d29e7b38cfa79e9ab21b,1,security,credential.c,.c,307.0,7966.0,0.31044438865177004,0.7650599101521425,0.10749185667752444,0.0,0.32610513561485666,5.730099782973574,8.983063289380366
34,git,CVE-2020-5260,strict_nvd_event,422a82f21370fe38b3e926a83b460bf2b1dd13ab,0,bugfix,ws.c,.c,293.0,8102.0,0.3125154282893113,0.7767284341660942,0.2525597269624573,0.0,0.3658960549287272,5.683579767338681,8.999989642460726
35,git,CVE-2020-11008,strict_nvd_event,c44088ecc4b0722636e0a305f9608d3047197282,1,security,credential.c,.c,340.0,9135.0,0.30388615216201426,0.758810406921905,0.12352941176470589,0.0,0.325961710738064,5.831882477283517,9.119977931895791
35,git,CVE-2020-11008,strict_nvd_event,791303284cb3ede61729e33112d6923df406161f,0,bugfix,tree-diff.c,.c,278.0,9212.0,0.3318497611810682,0.7695227278716851,0.16546762589928057,0.0,0.34875518722693594,5.631211781821365,9.128370809108931
36,git,CVE-2020-11008,strict_nvd_event,c44088ecc4b0722636e0a305f9608d3047197282,1,security,fsck.c,.c,1042.0,32135.0,0.2652559514548001,0.7099060086400788,0.24088291746641075,0.07780771295353581,0.339466931076364,6.949856455000773,10.377732176039117
36,git,CVE-2020-11008,strict_nvd_event,d7fa500fb598d725bda3427535e87f06caf93ee8,0,bugfix,compat/mingw.c,.c,1084.0,32139.0,0.31992283518466663,0.6961682251357181,0.26476014760147604,0.11996723448363636,0.36683147013111617,6.98933526597456,10.377856639291503
37,git,CVE-2021-40330,strict_nvd_event,a02ea577174ab8ed18f847cf1693f213e0b9c473,1,security,connect.c,.c,1089.0,32800.0,0.2946036585365854,0.7190877903352818,0.16161616161616163,0.0539158811108031,0.32823745552033495,6.993932975223189,10.39821428171237
37,git,CVE-2021-40330,strict_nvd_event,b8db6ed8265fc44ebf7163a17600162f25df6de0,0,bugfix,builtin/grep.c,.c,1009.0,32799.0,0.29808835635232783,0.7174192052561932,0.18037661050545095,0.07414669864011465,0.3364800311674983,6.917705609835305,10.398183794372235
38,git,CVE-2021-21300,strict_nvd_event,684dd4c2b414bcf648505e74498a608f28de4592,1,security,symlinks.c,.c,276.0,9535.0,0.2852648138437336,0.8173191203325011,0.16304347826086957,0.0,0.3440156627579389,5.6240175061873385,9.16282938930513
38,git,CVE-2021-21300,strict_nvd_event,74900a6b3513e0908b1d16df7855e9d478b20b91,0,bugfix,progress.c,.c,323.0,9566.0,0.3108927451390341,0.7639636682282833,0.12693498452012383,0.0,0.3306346220692538,5.780743515792329,9.166074955678168
39,git,CVE-2021-21300,strict_nvd_event,684dd4c2b414bcf648505e74498a608f28de4592,1,security,git-compat-util.h,.h,1048.0,33935.0,0.32282304405481066,0.7007026844728781,0.08110687022900763,0.12644426002266015,0.32392445472076425,6.955592608396297,10.432231676804463
39,git,CVE-2021-21300,strict_nvd_event,cfc5789ada444423232fa1533f401b5972eb3f6c,0,bugfix,cache.h,.h,859.0,36251.0,0.2888196187691374,0.660636537452114,0.03958090803259604,0.1663558104217273,0.2977733118150192,6.756932389247553,10.498249831174672
40,git,CVE-2021-21300,strict_nvd_event,684dd4c2b414bcf648505e74498a608f28de4592,1,security,compat/mingw.c,.c,2013.0,62041.0,0.2996727970213246,0.6846664250930538,0.26825633383010433,0.1722807531169547,0.3643191451707837,7.607878073278507,11.035566854037146
40,git,CVE-2021-21300,strict_nvd_event,a62712696e76eddebf9b5e0ecf2c9040558584bb,0,bugfix,setup.c,.c,1863.0,62015.0,0.2825445456744336,0.7009953328468149,0.19806763285024154,0.09098930837700418,0.333196045283814,7.530479995245536,11.035147695250439
41,git,CVE-2021-21300,strict_nvd_event,684dd4c2b414bcf648505e74498a608f28de4592,1,security,cache.h,.h,1618.0,69831.0,0.30927525024702496,0.6878661517140214,0.019159456118665017,0.21433832139898196,0.3124103698460034,7.389563953677635,11.153847636415186
41,git,CVE-2021-21300,strict_nvd_event,4ef91a2d795c424eda2bec1bfbbd0c813bcc978a,0,bugfix,cache.h,.h,1560.0,68162.0,0.3110384084974032,0.6916982913308963,0.022435897435897436,0.2056637715113201,0.31386312622004053,7.353081920515432,11.129657174619114
42,git,CVE-2024-32020,strict_nvd_event,1204e1a824c34071019fe106348eaa6d88f9528d,1,security,builtin/clone.c,.c,1191.0,41846.0,0.2878411317688668,0.7100269031633303,0.20990764063811923,0.09336906549522332,0.3412846353419482,7.083387847625295,10.641775388760346
42,git,CVE-2024-32020,strict_nvd_event,0b5e2ea7cf3b0fd0f4339b7c8b69cb8c5853c0cd,0,bugfix,builtin/submodule--helper.c,.c,1243.0,41703.0,0.2616838117161835,0.7138681398957122,0.14802896218825423,0.056985560833094875,0.3120361613928326,7.126087273299125,10.638352326447942
43,git,CVE-2024-32004,strict_nvd_event,f4aa8c8bb11dae6e769cd930565173808cbb69c8,1,security,path.c,.c,1325.0,39733.0,0.2932574937709209,0.699984017006478,0.19924528301886793,0.04594316186372964,0.3310708577763195,7.189922170745808,10.589962523328008
43,git,CVE-2024-32004,strict_nvd_event,6dfadc8981a3f2fd3fb552eb956fe12a542f8ee8,0,bugfix,builtin/clone.c,.c,1148.0,39808.0,0.28823352090032156,0.7090985984208846,0.20209059233449478,0.0912889336229961,0.33896392618352683,7.046647277848756,10.591848296362112
44,git,CVE-2024-32004,strict_nvd_event,f4aa8c8bb11dae6e769cd930565173808cbb69c8,1,security,setup.c,.c,1441.0,46944.0,0.2860003408316292,0.7105655550946551,0.1970853573907009,0.05352753766208025,0.3313911742671291,7.273786317844895,10.756731982692648
44,git,CVE-2024-32004,strict_nvd_event,dd0d388c44c28ebc021a24eeddc60287d4ea249c,0,bugfix,builtin/commit.c,.c,1385.0,46973.0,0.28192791603687223,0.7023457417802438,0.24548736462093862,0.10168082876865547,0.3474179314827992,7.234177179749849,10.757349536135969
45,git,CVE-2024-32004,strict_nvd_event,f4aa8c8bb11dae6e769cd930565173808cbb69c8,1,security,cache.h,.h,1581.0,67932.0,0.31064888417829595,0.6965531117062647,0.02403542061986085,0.2011227255423254,0.31475257698717013,7.366445148327599,11.126277204319269
45,git,CVE-2024-32004,strict_nvd_event,0915a5b4cdf00a8c6c755b77b854725a183993b4,0,bugfix,cache.h,.h,1597.0,68144.0,0.3106216247945527,0.6912554657338954,0.022542266750156543,0.2087462841250339,0.31394198347241264,7.37650812632622,11.129393066861613
46,git,CVE-2024-32465,strict_nvd_event,7b70e9efb18c2cc3f219af399bd384c5801ba1d7,1,security,builtin/upload-pack.c,.c,62.0,2020.0,0.45445544554455447,0.8684348161344181,0.1774193548387097,0.0,0.4249123876277704,4.143134726391533,7.611347717403621
46,git,CVE-2024-32465,strict_nvd_event,f63b88867a8f87d7f8442b2dc2deb38c720449bc,0,bugfix,builtin/symbolic-ref.c,.c,71.0,2072.0,0.4358108108108108,0.8433177714079098,0.23943661971830985,0.0,0.42750166084461794,4.276666119016055,7.636752112435779
47,git,CVE-2024-32465,strict_nvd_event,7b70e9efb18c2cc3f219af399bd384c5801ba1d7,1,security,promisor-remote.c,.c,221.0,6604.0,0.2869473046638401,0.7934406954655758,0.18552036199095023,0.0,0.34526015130134124,5.402677381872279,8.795582216956426
47,git,CVE-2024-32465,strict_nvd_event,a9df61ace31b84c9609dfa4875e93b8c92e06e56,0,bugfix,builtin/replay.c,.c,206.0,6592.0,0.3493628640776699,0.7827982493674583,0.08737864077669903,0.0,0.33962654454251184,5.332718793265369,8.7937637591133
48,jq,CVE-2023-50268,strict_nvd_event,c9a51565214eece8f1053089739aea73145bfd6b,1,security,src/jv.c,.c,1628.0,51781.0,0.24962824201927347,0.6784933626693421,0.1375921375921376,0.0968666793195208,0.3023208419536742,7.395721608602045,10.854797877511324
48,jq,CVE-2023-50268,strict_nvd_event,2e257563a61dd0da1e4d76e2b79a7c8c80e9f0c3,0,bugfix,builtin.c,.c,1355.0,51782.0,0.23446371325943377,0.6770993644846554,0.15276752767527677,0.07976615258537603,0.29850416791097534,7.212294468500341,10.854817189054799
49,jq,CVE-2023-50246,strict_nvd_event,71c2ab509a8628dbbad4bc7b3f98a64aa90d3297,1,security,src/jv.c,.c,1631.0,51862.0,0.24964328410011183,0.6786393246920671,0.13733905579399142,0.0968666793195208,0.3022937022088557,7.397561535524052,10.85636090547197
49,jq,CVE-2023-50246,strict_nvd_event,860af44fee7dcea8797daeb836a9b7c971c67e65,0,bugfix,src/jv.c,.c,1630.0,51871.0,0.250043376838696,0.6786402673979232,0.13803680981595093,0.09715435539507719,0.302631943411121,7.396948602621014,10.856534424535402
