candidate_id,repo,anchor_tag,anchor_commit,intervention_commit,intervention_parent,commit_epoch,commit_date,anchor_epoch,anchor_date,subject,file_path,suffix,directory_depth_bucket,intervention_type,keyword_basis,pre_loc,pre_size_bytes,pre_ci_gzip,pre_shannon_entropy,pre_cyclomatic_density,pre_halstead_volume,pre_composite_score,pre_directory_depth,pre_prior_touches_total,pre_prior_touches_365d,pre_total_churn,pre_churn_365d,pre_author_count_total,pre_author_count_365d,pre_file_age_days,pre_latest_touch_days,post_loc,post_size_bytes,post_ci_gzip,post_shannon_entropy,post_cyclomatic_density,post_halstead_volume,post_composite_score,post_directory_depth,post_prior_touches_total,post_prior_touches_365d,post_total_churn,post_churn_365d,post_author_count_total,post_author_count_365d,post_file_age_days,post_latest_touch_days,pre_log_loc,pre_log_prior_touches_total,intervention_id,delta_composite_score,reduced_composite_score,delta_ci_gzip,reduced_ci_gzip,delta_halstead_volume,reduced_halstead_volume,delta_cyclomatic_density,reduced_cyclomatic_density,structure_drop_count
fastapi-fastapi:bd407cc4ed81b21e4287735b7d31a30a452e3a9d:fastapi/dependencies/utils.py,fastapi-fastapi,0.26.0,83b1a117cc2c5165ec3019722aa89e0444cded3d,bd407cc4ed81b21e4287735b7d31a30a452e3a9d,83b1a117cc2c5165ec3019722aa89e0444cded3d,1559223643,2019-05-30T13:40:43+00:00,1559143784,2019-05-29T15:29:44+00:00,,fastapi/dependencies/utils.py,.py,2,extract,extract;refactor,461.0,18635.0,0.2062785081835256,0.7696501727266022,0.1279826464208243,0.0,0.2951845217531387,2.0,24.0,24.0,757.0,757.0,3.0,3.0,173.96173611111112,4.950034722222222,451.0,18087.0,0.2148504450710455,0.7689532911961248,0.13747228381374724,0.0,0.300307578765645,2.0,25.0,25.0,962.0,962.0,3.0,3.0,174.8860300925926,0.0,6.135564891081739,3.2188758248682006,fastapi-fastapi::bd407cc4ed81b21e4287735b7d31a30a452e3a9d::fastapi/dependencies/utils.py,0.005123057012506316,0,0.008571936887519893,0,0.0,0,0.00948963739292294,0,0
fastapi-fastapi:83d04df8a6f87abe2b849a510b4c0e36170e653e:fastapi/encoders.py,fastapi-fastapi,0.44.1,7bc78c5fd3945c22582c33fd5fbcb241e1e7a7b6,83d04df8a6f87abe2b849a510b4c0e36170e653e,7bc78c5fd3945c22582c33fd5fbcb241e1e7a7b6,1575918164,2019-12-09T19:02:44+00:00,1575915337,2019-12-09T18:15:37+00:00,,fastapi/encoders.py,.py,1,refactor,refactor,129.0,4626.0,0.24297449200172935,0.8254822276574826,0.046511627906976744,0.0,0.3037709094884632,1.0,14.0,12.0,387.0,335.0,5.0,5.0,368.07693287037034,11.911273148148148,130.0,4650.0,0.24193548387096775,0.8275916175587172,0.11538461538461539,0.0,0.3210988969455106,1.0,15.0,13.0,396.0,344.0,5.0,5.0,368.1096527777778,0.0,4.867534450455582,2.70805020110221,fastapi-fastapi::83d04df8a6f87abe2b849a510b4c0e36170e653e::fastapi/encoders.py,0.01732798745704739,0,-0.001039008130761604,1,0.0,0,0.06887298747763865,0,1
fastapi-fastapi:e26f94018c1a0c2be1c683247749edac2f607951:fastapi/routing.py,fastapi-fastapi,0.49.1,1ce67887b942cb87e3914f70e7407784be139a1e,e26f94018c1a0c2be1c683247749edac2f607951,1ce67887b942cb87e3914f70e7407784be139a1e,1582993982,2020-02-29T16:33:02+00:00,1582993710,2020-02-29T16:28:30+00:00,,fastapi/routing.py,.py,1,refactor,refactor,921.0,39121.0,0.11980777587484982,0.7143539749249526,0.04777415852334419,0.03174126137648692,0.23577063026944103,1.0,71.0,54.0,4110.0,2101.0,17.0,17.0,451.39699074074076,0.0,923.0,39234.0,0.11974307998164857,0.7144633797397445,0.047670639219934995,0.03219280948873617,0.23579759294034539,1.0,72.0,55.0,4128.0,2119.0,17.0,17.0,451.4001388888889,0.0,6.826545223556594,4.276666119016055,fastapi-fastapi::e26f94018c1a0c2be1c683247749edac2f607951::fastapi/routing.py,2.6962670904351338e-05,0,-6.469589320125257e-05,1,0.00045154811224925456,0,-0.0001035193034091969,1,2
fastapi-fastapi:0ac9b3ee5ce85b9ebc23698f8515e07017d9b9aa:fastapi/__init__.py,fastapi-fastapi,0.50.0,f2bd2c44e2e568576ad92f49b82c99bf686dc658,0ac9b3ee5ce85b9ebc23698f8515e07017d9b9aa,f2bd2c44e2e568576ad92f49b82c99bf686dc658,1583095760,2020-03-01T20:49:20+00:00,1583009349,2020-02-29T20:49:09+00:00,,fastapi/__init__.py,.py,1,refactor,refactor;simplify,18.0,445.0,0.6224719101123596,0.8720411979505859,0.05555555555555555,0.0,0.46864076141024325,1.0,98.0,66.0,217.0,145.0,1.0,1.0,451.5779976851852,0.0,22.0,561.0,0.5614973262032086,0.8490646516683038,0.045454545454545456,0.0,0.43512712548392085,1.0,99.0,66.0,223.0,149.0,1.0,1.0,452.578125,0.0,2.9444389791664403,4.59511985013459,fastapi-fastapi::0ac9b3ee5ce85b9ebc23698f8515e07017d9b9aa::fastapi/__init__.py,-0.033513635926322394,1,-0.060974583909151,1,0.0,0,-0.010101010101010097,1,3
fastapi-fastapi:1f01ce9615fe83ea5235820266e3a78ae8768847:docs_src/additional_responses/tutorial002.py,fastapi-fastapi,0.58.0,352c5f5ecc078a661a250cd5b7cd77939722e0f9,1f01ce9615fe83ea5235820266e3a78ae8768847,352c5f5ecc078a661a250cd5b7cd77939722e0f9,1593368010,2020-06-28T18:13:30+00:00,1593345560,2020-06-28T11:59:20+00:00,,docs_src/additional_responses/tutorial002.py,.py,2,simplify,simplify,22.0,589.0,0.5704584040747029,0.9181409725411093,0.09090909090909091,0.0,0.4667786448948081,2.0,1.0,1.0,28.0,28.0,1.0,1.0,93.70100694444444,93.70100694444444,23.0,628.0,0.5605095541401274,0.9195853423623485,0.08695652173913043,0.0,0.46211848088736546,2.0,2.0,2.0,32.0,32.0,1.0,1.0,93.9608449074074,0.0,3.1354942159291497,0.6931471805599453,fastapi-fastapi::1f01ce9615fe83ea5235820266e3a78ae8768847::docs_src/additional_responses/tutorial002.py,-0.004660164007442624,1,-0.009948849934575565,1,0.0,0,-0.003952569169960479,1,3
fastapi-fastapi:b344cc9415a600a816f004a26e4f9dd48bc5dcf6:fastapi/dependencies/utils.py,fastapi-fastapi,0.60.1,38b71a9298d54943f86f20bc55a41b9dde347455,b344cc9415a600a816f004a26e4f9dd48bc5dcf6,38b71a9298d54943f86f20bc55a41b9dde347455,1596443526,2020-08-03T08:32:06+00:00,1596441321,2020-08-03T07:55:21+00:00,,fastapi/dependencies/utils.py,.py,2,refactor,refactor,719.0,28713.0,0.21450214188695016,0.7527420667653533,0.13212795549374132,0.06257088430644657,0.3037082357855906,2.0,52.0,21.0,1793.0,690.0,18.0,16.0,605.6461921296296,14.90105324074074,717.0,28604.0,0.21517969514753182,0.7530108295582448,0.1297071129707113,0.06257088430644657,0.3034447155373306,2.0,53.0,22.0,1795.0,692.0,19.0,17.0,605.6717129629629,0.0,6.579251212010101,3.970291913552122,fastapi-fastapi::b344cc9415a600a816f004a26e4f9dd48bc5dcf6::fastapi/dependencies/utils.py,-0.0002635202482599852,1,0.0006775532605816648,0,0.0,0,-0.0024208425230300146,1,2
fastapi-fastapi:3063ad83ec006a41f2ed8f4168d5d6efbddbee6b:fastapi/encoders.py,fastapi-fastapi,0.60.1,78680e5bee65edd7ecf1b7ccdf066233663191d1,3063ad83ec006a41f2ed8f4168d5d6efbddbee6b,78680e5bee65edd7ecf1b7ccdf066233663191d1,1596461423,2020-08-03T13:30:23+00:00,1596460773,2020-08-03T13:19:33+00:00,,fastapi/encoders.py,.py,1,simplify,simplify,159.0,6065.0,0.23561417971970322,0.8199196736164135,0.16352201257861634,0.0,0.3288255218510383,1.0,21.0,10.0,482.0,143.0,11.0,9.0,605.8713310185185,0.001875,156.0,5902.0,0.23686885801423246,0.8181797495686867,0.16025641025641027,0.0,0.32800732302416086,1.0,22.0,11.0,489.0,150.0,11.0,9.0,605.8788541666667,0.0,5.075173815233827,3.091042453358316,fastapi-fastapi::3063ad83ec006a41f2ed8f4168d5d6efbddbee6b::fastapi/encoders.py,-0.0008181988268774476,1,0.0012546782945292434,0,0.0,0,-0.0032656023222060737,1,2
fastapi-fastapi:313bbe802fc9c2d16ff0203d82420f5279b7c45d:docs_src/bigger_applications/app/main.py,fastapi-fastapi,0.61.2,d550738fa2b54295f3cd61c06b76eeaa5a9dfc1d,313bbe802fc9c2d16ff0203d82420f5279b7c45d,d550738fa2b54295f3cd61c06b76eeaa5a9dfc1d,1606671138,2020-11-29T17:32:18+00:00,1606326493,2020-11-25T17:48:13+00:00,,docs_src/bigger_applications/app/main.py,.py,3,simplify,simplify,14.0,506.0,0.6264822134387352,0.9145572116184795,0.14285714285714285,0.0,0.49976202076646814,3.0,1.0,1.0,20.0,20.0,1.0,1.0,243.94328703703704,243.94328703703704,17.0,552.0,0.552536231884058,0.9224358287962784,0.058823529411764705,0.0,0.45328585404476435,3.0,2.0,2.0,45.0,45.0,1.0,1.0,247.9322337962963,0.0,2.70805020110221,0.6931471805599453,fastapi-fastapi::313bbe802fc9c2d16ff0203d82420f5279b7c45d::docs_src/bigger_applications/app/main.py,-0.04647616672170379,1,-0.07394598155467724,1,0.0,0,-0.08403361344537814,1,3
fastapi-fastapi:f5d7df3c6ce0b7184404a87195393a48e1c6d2c0:fastapi/routing.py,fastapi-fastapi,0.74.0,1ce16c2f40a75a4d97233bf4e331ed563eda47cf,f5d7df3c6ce0b7184404a87195393a48e1c6d2c0,1ce16c2f40a75a4d97233bf4e331ed563eda47cf,1645458686,2022-02-21T15:51:26+00:00,1645114103,2022-02-17T16:08:23+00:00,,fastapi/routing.py,.py,1,extract,extract,1110.0,49867.0,0.11819439709627609,0.6966118813506759,0.04954954954954955,0.02714630279043746,0.2304034810100801,1.0,95.0,7.0,5158.0,123.0,27.0,3.0,1170.3830208333334,24.934247685185184,1121.0,50330.0,0.1190939797337572,0.6969054581957095,0.05084745762711865,0.031288295528435484,0.23172883072586248,1.0,96.0,8.0,5175.0,140.0,27.0,3.0,1174.37125,0.0,7.01301578963963,4.564348191467836,fastapi-fastapi::f5d7df3c6ce0b7184404a87195393a48e1c6d2c0::fastapi/routing.py,0.0013253497157823813,0,0.0008995826374811056,0,0.004141992737998024,0,0.0012979080775690974,0,0
fastapi-fastapi:edcae918e263aa85ea4973a07580e230f554c652:fastapi/applications.py,fastapi-fastapi,0.75.1,26f725d259c5dbe3654f221e608b14412c6b40da,edcae918e263aa85ea4973a07580e230f554c652,26f725d259c5dbe3654f221e608b14412c6b40da,1649847702,2022-04-13T11:01:42+00:00,1648854352,2022-04-01T23:05:52+00:00,,fastapi/applications.py,.py,1,refactor,refactor,828.0,38218.0,0.10175833376942801,0.6968755591228684,0.0036231884057971015,0.0,0.2094427220139542,1.0,60.0,7.0,3633.0,250.0,24.0,4.0,1213.6729398148148,28.044143518518517,831.0,38325.0,0.10238747553816047,0.6968438306162922,0.0036101083032490976,0.0,0.2096553416553039,1.0,61.0,8.0,3637.0,254.0,24.0,4.0,1225.1700462962963,0.0,6.720220155135295,4.110873864173311,fastapi-fastapi::edcae918e263aa85ea4973a07580e230f554c652::fastapi/applications.py,0.0002126196413496928,0,0.0006291417687324524,0,0.0,0,-1.3080102548003892e-05,1,1
fastapi-fastapi:f6808e76dcb332aefe16abab37b0480b16e7cdb1:fastapi/routing.py,fastapi-fastapi,0.79.1,f8f5281ef5efa25e780fec97701ed35eec3bcc71,f6808e76dcb332aefe16abab37b0480b16e7cdb1,f8f5281ef5efa25e780fec97701ed35eec3bcc71,1661262439,2022-08-23T13:47:19+00:00,1661261477,2022-08-23T13:31:17+00:00,,fastapi/routing.py,.py,1,extract,extract,1191.0,53366.0,0.11473597421579283,0.6957766838725076,0.05037783375314862,0.03487281542310772,0.23038371304606792,1.0,103.0,10.0,5363.0,244.0,28.0,2.0,1357.273923611111,0.7793287037037037,1191.0,53374.0,0.11484992693071533,0.6955868700032815,0.05037783375314862,0.035314682549808296,0.2304470261026457,1.0,104.0,11.0,5365.0,246.0,29.0,3.0,1357.2850578703703,0.0,7.083387847625295,4.6443908991413725,fastapi-fastapi::f6808e76dcb332aefe16abab37b0480b16e7cdb1::fastapi/routing.py,6.331305657777953e-05,0,0.0001139527149224967,0,0.00044186712670057915,0,0.0,0,0
fastapi-fastapi:c8124496fc34c024e411f293d3893219005d409f:fastapi/dependencies/utils.py,fastapi-fastapi,0.80.0,75792eb82b47a3a6bb4a971d9694456cc2760865,c8124496fc34c024e411f293d3893219005d409f,75792eb82b47a3a6bb4a971d9694456cc2760865,1661519777,2022-08-26T13:16:17+00:00,1661519126,2022-08-26T13:05:26+00:00,,fastapi/dependencies/utils.py,.py,2,simplify,simplify,694.0,27451.0,0.212341991184292,0.7562612534205708,0.1239193083573487,0.046352437327118065,0.29930745439394163,2.0,68.0,6.0,2153.0,114.0,25.0,5.0,1358.8615277777778,0.6337152777777778,691.0,27373.0,0.2125452087823768,0.7562685231795274,0.12301013024602026,0.046352437327118065,0.2991814720745866,2.0,69.0,7.0,2158.0,119.0,26.0,6.0,1358.8690625,0.0,6.543911845564792,4.23410650459726,fastapi-fastapi::c8124496fc34c024e411f293d3893219005d409f::fastapi/dependencies/utils.py,-0.00012598231935501136,1,0.00020321759808478168,0,0.0,0,-0.0009091781113284431,1,2
fastapi-fastapi:dc10b81d05fc4438038d74543333661073bf7c8a:fastapi/utils.py,fastapi-fastapi,0.80.0,1f2070af20f889c956b13aa79313532cf0956b71,dc10b81d05fc4438038d74543333661073bf7c8a,1f2070af20f889c956b13aa79313532cf0956b71,1661521582,2022-08-26T13:46:22+00:00,1661521490,2022-08-26T13:44:50+00:00,,fastapi/utils.py,.py,1,simplify,simplify,165.0,6614.0,0.3060175385545812,0.8226130201597258,0.09696969696969697,0.0,0.3376015557061033,1.0,40.0,7.0,611.0,51.0,16.0,4.0,1358.888888888889,0.014872685185185185,165.0,6594.0,0.30482256596906276,0.8226383980564393,0.09696969696969697,0.0,0.3373861001896551,1.0,41.0,8.0,615.0,55.0,17.0,5.0,1358.8899537037037,0.0,5.111987788356544,3.713572066704308,fastapi-fastapi::dc10b81d05fc4438038d74543333661073bf7c8a::fastapi/utils.py,-0.00021545551644819305,1,-0.0011949725855184279,1,0.0,0,0.0,0,2
fastapi-fastapi:52b5b08910356b22cb9837bda88f73f517dd8652:fastapi/applications.py,fastapi-fastapi,0.81.0,e7e6404faf41836bc74978714381c2587b53c0c3,52b5b08910356b22cb9837bda88f73f517dd8652,e7e6404faf41836bc74978714381c2587b53c0c3,1662125760,2022-09-02T13:36:00+00:00,1662122649,2022-09-02T12:44:09+00:00,,fastapi/applications.py,.py,1,refactor,refactor,836.0,38062.0,0.10262203772791761,0.6978560015797368,0.0035885167464114833,0.0,0.20997001333260987,1.0,62.0,6.0,3673.0,241.0,25.0,3.0,1367.2411921296296,10.746597222222222,836.0,38062.0,0.10246440018916504,0.6978560015797368,0.0035885167464114833,0.0,0.20987499292730624,1.0,63.0,7.0,3675.0,243.0,26.0,4.0,1367.2771990740741,0.0,6.729824070489475,4.143134726391533,fastapi-fastapi::52b5b08910356b22cb9837bda88f73f517dd8652::fastapi/applications.py,-9.502040530362521e-05,1,-0.00015763753875257247,1,0.0,0,0.0,0,2
fastapi-fastapi:35d93d59d82f2b2073d492ac335553f1d7c3cc55:.github/actions/people/app/main.py,fastapi-fastapi,0.92.0,7b3727e03e84ca202d450ba3d702d5cd37025d60,35d93d59d82f2b2073d492ac335553f1d7c3cc55,7b3727e03e84ca202d450ba3d702d5cd37025d60,1677676920,2023-03-01T13:22:00+00:00,1676975053,2023-02-21T10:24:13+00:00,,.github/actions/people/app/main.py,.py,4,refactor,refactor,591.0,19395.0,0.20500128899200826,0.765202854652137,0.001692047377326565,0.0,0.26208464326967573,4.0,12.0,6.0,846.0,251.0,2.0,2.0,855.6170254629629,21.79741898148148,595.0,19601.0,0.20498954134993114,0.7663637055056152,0.0016806722689075631,0.0,0.26235869575648885,4.0,13.0,7.0,870.0,275.0,2.0,2.0,863.7404861111111,0.0,6.3835066348840055,2.5649493574615367,fastapi-fastapi::35d93d59d82f2b2073d492ac335553f1d7c3cc55::.github/actions/people/app/main.py,0.00027405248681311445,0,-1.174764207712009e-05,1,0.0,0,-1.1375108419001958e-05,1,2
