repo,snapshot_tag,snapshot_date,event_id,event_observation_id,event_published,event_date_source,severity_band,severity_score,severity_label,severity_source,ground_truth_source,ground_truth_aliases,fixed_commit,commit_subject,case_file,control_file,changed_source_files_count,changed_source_files_sample,review_decision,review_notes
curl,curl-7_54_1,2017-06-14T06:08:56+00:00,CVE-2017-1000254,curl:curl-7_54_1:CVE-2017-1000254,2017-10-04T08:00:00+00:00,osv_published,all,7.5,HIGH,osv_severity,explicit_id+osv_range,CURL-CVE-2017-1000254;CVE-2017-1000254,5ff2c5ff25750aba1a8f64fbcad8e5b891512584,FTP: zero terminate the entry path even on bad input,lib/ftp.c,lib/ssh.c,1,lib/ftp.c,,
curl,curl-7_54_1,2017-06-14T06:08:56+00:00,CVE-2017-1000257,curl:curl-7_54_1:CVE-2017-1000257,2017-10-12T08:00:00+00:00,osv_published,all,9.1,CRITICAL,osv_severity,explicit_id+osv_range,CURL-CVE-2017-1000257;CVE-2017-1000257,13c9a9ded3ae744a1e11cbc14e9146d9fa427040,"imap: if a FETCH response has no size, don't call write callback",lib/imap.c,lib/transfer.c,1,lib/imap.c,,
curl,curl-7_54_1,2017-06-14T06:08:56+00:00,CVE-2017-8817,curl:curl-7_54_1:CVE-2017-8817,2017-11-29T08:00:00+00:00,osv_published,all,9.8,CRITICAL,osv_severity,explicit_id+osv_range,CURL-CVE-2017-8817;CVE-2017-8817,0b664ba968437715819bfe4c7ada5679d16ebbc3,wildcardmatch: fix heap buffer overflow in setcharset,lib/curl_fnmatch.c,CMake/CurlTests.c,1,lib/curl_fnmatch.c,,
curl,curl-7_54_1,2017-06-14T06:08:56+00:00,CVE-2017-8816,curl:curl-7_54_1:CVE-2017-8816,2017-11-29T08:00:00+00:00,osv_published,all,9.8,CRITICAL,osv_severity,explicit_id+osv_range,CURL-CVE-2017-8816;CVE-2017-8816,7f2a1df6f5fc598750b2c6f34465c8d924db28cc,ntlm: avoid integer overflow for malloc size,lib/curl_ntlm_core.c,lib/socks_sspi.c,1,lib/curl_ntlm_core.c,,
curl,curl-7_54_1,2017-06-14T06:08:56+00:00,CVE-2017-8818,curl:curl-7_54_1:CVE-2017-8818,2017-11-29T08:00:00+00:00,osv_published,all,9.8,CRITICAL,osv_severity,explicit_id+osv_range,CURL-CVE-2017-8818;CVE-2017-8818,9b5e12a5491d2e6b68e0c88ca56f3a9ef9fba400,url: fix alignment of ssl_backend_data struct,lib/url.c,lib/multi.c,2,lib/url.c;lib/urldata.h,,
curl,curl-7_54_1,2017-06-14T06:08:56+00:00,CVE-2017-8818,curl:curl-7_54_1:CVE-2017-8818,2017-11-29T08:00:00+00:00,osv_published,all,9.8,CRITICAL,osv_severity,explicit_id+osv_range,CURL-CVE-2017-8818;CVE-2017-8818,9b5e12a5491d2e6b68e0c88ca56f3a9ef9fba400,url: fix alignment of ssl_backend_data struct,lib/urldata.h,lib/config-vxworks.h,2,lib/url.c;lib/urldata.h,,
curl,curl-7_54_1,2017-06-14T06:08:56+00:00,CVE-2018-1000007,curl:curl-7_54_1:CVE-2018-1000007,2018-01-24T08:00:00+00:00,osv_published,all,9.8,CRITICAL,osv_severity,osv_range,CURL-CVE-2018-1000007;CVE-2018-1000007,af32cd3859336ab963591ca0df9b1e33a7ee066b,http: prevent custom Authorization headers in redirects,lib/http.c,src/tool_operate.c,3,lib/http.c;lib/setopt.c;lib/urldata.h,,
curl,curl-7_54_1,2017-06-14T06:08:56+00:00,CVE-2018-1000005,curl:curl-7_54_1:CVE-2018-1000005,2018-01-24T08:00:00+00:00,osv_published,all,9.1,CRITICAL,osv_severity,osv_range,CURL-CVE-2018-1000005;CVE-2018-1000005,fa3dbb9a147488a2943bda809c66fc497efe06cb,http2: fix incorrect trailer buffer size,lib/http2.c,src/tool_getparam.c,1,lib/http2.c,,
curl,curl-7_54_1,2017-06-14T06:08:56+00:00,CVE-2018-1000300,curl:curl-7_54_1:CVE-2018-1000300,2018-05-16T08:00:00+00:00,osv_published,all,9.8,CRITICAL,osv_severity,explicit_id+osv_range,CURL-CVE-2018-1000300;CVE-2018-1000300,583b42cb3b809b1bf597af160468ccba728c2248,pingpong: fix response cache memcpy overflow,lib/pingpong.c,lib/security.c,1,lib/pingpong.c,,
curl,curl-7_65_2,2019-07-17T07:26:17+00:00,CVE-2019-5481,curl:curl-7_65_2:CVE-2019-5481,2019-09-11T08:00:00+00:00,osv_published,all,9.8,CRITICAL,osv_severity,explicit_id+osv_range,CURL-CVE-2019-5481;CVE-2019-5481,9069838b30fb3b48af0123e39f664cea683254a5,security:read_data fix bad realloc(),lib/security.c,lib/pingpong.c,1,lib/security.c,,
curl,curl-7_65_2,2019-07-17T07:26:17+00:00,CVE-2019-5482,curl:curl-7_65_2:CVE-2019-5482,2019-09-11T08:00:00+00:00,osv_published,all,9.8,CRITICAL,osv_severity,explicit_id+osv_range,CURL-CVE-2019-5482;CVE-2019-5482,facb0e4662415b5f28163e853dc6742ac5fafb3d,"tftp: Alloc maximum blksize, and use default unless OACK is received",lib/tftp.c,lib/pop3.c,1,lib/tftp.c,,
curl,curl-7_65_2,2019-07-17T07:26:17+00:00,CVE-2019-15601,curl:curl-7_65_2:CVE-2019-15601,2020-01-06T09:05:37+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,explicit_id,CVE-2019-15601,1b71bc532bde8621fd3260843f8197182a467ff2,"file: on Windows, refuse paths that start with \\",lib/file.c,lib/altsvc.c,1,lib/file.c,,
curl,curl-7_65_2,2019-07-17T07:26:17+00:00,CVE-2020-8169,curl:curl-7_65_2:CVE-2020-8169,2020-06-24T08:00:00+00:00,osv_published,all,7.5,HIGH,osv_severity,osv_range,CURL-CVE-2020-8169;CVE-2020-8169,600a8cded447cd7118ed50142c576567c0cf5158,url: make the updated credentials URL-encoded in the URL,lib/url.c,lib/ftp.c,1,lib/url.c,,
curl,curl-7_65_2,2019-07-17T07:26:17+00:00,CVE-2020-8177,curl:curl-7_65_2:CVE-2020-8177,2020-06-24T08:00:00+00:00,osv_published,all,7.8,HIGH,osv_severity,explicit_id+osv_range,CURL-CVE-2020-8177;CVE-2020-8177,8236aba58542c5f89f1d41ca09d84579efb05e22,tool_getparam: -i is not OK if -J is used,src/tool_cb_hdr.c,src/tool_cb_prg.c,2,src/tool_cb_hdr.c;src/tool_getparam.c,,
curl,curl-7_65_2,2019-07-17T07:26:17+00:00,CVE-2020-8177,curl:curl-7_65_2:CVE-2020-8177,2020-06-24T08:00:00+00:00,osv_published,all,7.8,HIGH,osv_severity,explicit_id+osv_range,CURL-CVE-2020-8177;CVE-2020-8177,8236aba58542c5f89f1d41ca09d84579efb05e22,tool_getparam: -i is not OK if -J is used,src/tool_getparam.c,lib/http2.c,2,src/tool_cb_hdr.c;src/tool_getparam.c,,
curl,curl-7_79_0,2021-09-14T07:02:52+00:00,CVE-2022-27775,curl:curl-7_79_0:CVE-2022-27775,2022-04-27T08:00:00+00:00,osv_published,all,7.5,HIGH,osv_severity,explicit_id+osv_range,CURL-CVE-2022-27775;CVE-2022-27775,058f98dc3fe595f21dc26a5b9b1699e519ba5705,"conncache: include the zone id in the ""bundle"" hashkey",lib/conncache.c,src/tool_paramhlp.c,1,lib/conncache.c,,
curl,curl-7_79_0,2021-09-14T07:02:52+00:00,CVE-2022-27776,curl:curl-7_79_0:CVE-2022-27776,2022-04-27T08:00:00+00:00,osv_published,all,6.5,MEDIUM,osv_severity,explicit_id+osv_range,CURL-CVE-2022-27776;CVE-2022-27776,6e659993952aa5f90f48864be84a1bbb047fc258,http: avoid auth/cookie on redirects same host diff port,lib/http.c,lib/ftp.c,2,lib/http.c;lib/urldata.h,,
curl,curl-7_79_0,2021-09-14T07:02:52+00:00,CVE-2022-22576,curl:curl-7_79_0:CVE-2022-22576,2022-04-27T08:00:00+00:00,osv_published,all,8.1,HIGH,osv_severity,explicit_id+osv_range,CURL-CVE-2022-22576;CVE-2022-22576,852aa5ad351ea53e5f01d2f44b5b4370c2bf5425,url: check sasl additional parameters for connection reuse.,lib/strcase.c,lib/dynbuf.c,5,lib/strcase.c;lib/strcase.h;lib/url.c;lib/urldata.h;lib/vtls/vtls.c,,
curl,curl-7_79_0,2021-09-14T07:02:52+00:00,CVE-2022-22576,curl:curl-7_79_0:CVE-2022-22576,2022-04-27T08:00:00+00:00,osv_published,all,8.1,HIGH,osv_severity,explicit_id+osv_range,CURL-CVE-2022-22576;CVE-2022-22576,852aa5ad351ea53e5f01d2f44b5b4370c2bf5425,url: check sasl additional parameters for connection reuse.,lib/strcase.h,lib/mqtt.h,5,lib/strcase.c;lib/strcase.h;lib/url.c;lib/urldata.h;lib/vtls/vtls.c,,
curl,curl-7_79_0,2021-09-14T07:02:52+00:00,CVE-2022-27774,curl:curl-7_79_0:CVE-2022-27774,2022-04-27T08:00:00+00:00,osv_published,all,5.7,MEDIUM,osv_severity,explicit_id+osv_range,CURL-CVE-2022-27774;CVE-2022-27774,620ea21410030a9977396b4661806bc187231b79,transfer: redirects to other protocols or ports clear auth,lib/transfer.c,lib/imap.c,1,lib/transfer.c,,
curl,curl-7_79_0,2021-09-14T07:02:52+00:00,CVE-2022-22576,curl:curl-7_79_0:CVE-2022-22576,2022-04-27T08:00:00+00:00,osv_published,all,8.1,HIGH,osv_severity,explicit_id+osv_range,CURL-CVE-2022-22576;CVE-2022-22576,852aa5ad351ea53e5f01d2f44b5b4370c2bf5425,url: check sasl additional parameters for connection reuse.,lib/url.c,lib/multi.c,5,lib/strcase.c;lib/strcase.h;lib/url.c;lib/urldata.h;lib/vtls/vtls.c,,
curl,curl-7_79_0,2021-09-14T07:02:52+00:00,CVE-2022-22576,curl:curl-7_79_0:CVE-2022-22576,2022-04-27T08:00:00+00:00,osv_published,all,8.1,HIGH,osv_severity,explicit_id+osv_range,CURL-CVE-2022-22576;CVE-2022-22576,852aa5ad351ea53e5f01d2f44b5b4370c2bf5425,url: check sasl additional parameters for connection reuse.,lib/urldata.h,lib/curl_setup.h,5,lib/strcase.c;lib/strcase.h;lib/url.c;lib/urldata.h;lib/vtls/vtls.c,,
curl,curl-7_79_0,2021-09-14T07:02:52+00:00,CVE-2022-22576,curl:curl-7_79_0:CVE-2022-22576,2022-04-27T08:00:00+00:00,osv_published,all,8.1,HIGH,osv_severity,explicit_id+osv_range,CURL-CVE-2022-22576;CVE-2022-22576,852aa5ad351ea53e5f01d2f44b5b4370c2bf5425,url: check sasl additional parameters for connection reuse.,lib/vtls/vtls.c,lib/vtls/gskit.c,5,lib/strcase.c;lib/strcase.h;lib/url.c;lib/urldata.h;lib/vtls/vtls.c,,
curl,curl-7_79_0,2021-09-14T07:02:52+00:00,CVE-2022-30115,curl:curl-7_79_0:CVE-2022-30115,2022-05-09T10:54:39+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,explicit_id,CVE-2022-30115,fae6fea209a2d4db1582f608bd8cc8000721733a,hsts: ignore trailing dots when comparing hosts names,lib/hsts.c,lib/md4.c,1,lib/hsts.c,,
curl,curl-7_79_0,2021-09-14T07:02:52+00:00,CVE-2022-27779,curl:curl-7_79_0:CVE-2022-27779,2022-05-11T08:00:00+00:00,osv_published,all,,MEDIUM,osv_severity,explicit_id+osv_range,CURL-CVE-2022-27779;CVE-2022-27779,7e92d12b4e6911f424678a133b19de670e183a59,cookies: make bad_domain() not consider a trailing dot fine,lib/cookie.c,lib/connect.c,1,lib/cookie.c,,
curl,curl-7_79_0,2021-09-14T07:02:52+00:00,CVE-2022-27780,curl:curl-7_79_0:CVE-2022-27780,2022-05-11T08:00:00+00:00,osv_published,all,,MEDIUM,osv_severity,explicit_id+osv_range,CURL-CVE-2022-27780;CVE-2022-27780,914aaab9153764ef8fa4178215b8ad89d3ac263a,urlapi: reject percent-decoding host name into separator bytes,lib/urlapi.c,lib/tftp.c,1,lib/urlapi.c,,
curl,curl-7_79_0,2021-09-14T07:02:52+00:00,CVE-2022-27782,curl:curl-7_79_0:CVE-2022-27782,2022-05-11T08:00:00+00:00,osv_published,all,7.5,HIGH,osv_severity,explicit_id+osv_range,CURL-CVE-2022-27782;CVE-2022-27782,1645e9b44505abd5cbaf65da5282c3f33b5924a5,url: check SSH config match on connection reuse,lib/vssh/ssh.h,lib/vauth/vauth.h,2,lib/url.c;lib/vssh/ssh.h,,
curl,curl-7_79_0,2021-09-14T07:02:52+00:00,CVE-2022-27781,curl:curl-7_79_0:CVE-2022-27781,2022-05-11T08:00:00+00:00,osv_published,all,7.5,HIGH,osv_severity,explicit_id+osv_range,CURL-CVE-2022-27781;CVE-2022-27781,5c7da89d404bf59c8dd82a001119a16d18365917,nss: return error if seemingly stuck in a cert loop,lib/vtls/nss.c,lib/vtls/schannel.c,1,lib/vtls/nss.c,,
curl,curl-7_79_0,2021-09-14T07:02:52+00:00,CVE-2022-27778,curl:curl-7_79_0:CVE-2022-27778,2022-05-11T08:00:00+00:00,osv_published,all,8.1,HIGH,osv_severity,explicit_id+osv_range,CURL-CVE-2022-27778;CVE-2022-27778,8c7ee9083d0d719d0a77ab20d9cc2ae84eeea7f3,post_per_transfer: remove the updated file name,src/tool_operate.c,lib/setopt.c,1,src/tool_operate.c,,
curl,curl-7_79_0,2021-09-14T07:02:52+00:00,CVE-2022-32206,curl:curl-7_79_0:CVE-2022-32206,2022-06-27T08:00:00+00:00,osv_published,all,6.5,MEDIUM,osv_severity,explicit_id+osv_range,CURL-CVE-2022-32206;CVE-2022-32206,3a09fbb7f264c67c438d01a30669ce325aa508e2,content_encoding: return error on too many compression steps,lib/content_encoding.c,lib/ftplistparser.c,1,lib/content_encoding.c,,
curl,curl-7_79_0,2021-09-14T07:02:52+00:00,CVE-2022-32205,curl:curl-7_79_0:CVE-2022-32205,2022-06-27T08:00:00+00:00,osv_published,all,4.3,MEDIUM,osv_severity,explicit_id+osv_range,CURL-CVE-2022-32205;CVE-2022-32205,48d7064a49148f03942380967da739dcde1cdc24,cookie: apply limits,lib/cookie.h,lib/x509asn1.h,4,lib/cookie.c;lib/cookie.h;lib/http.c;lib/urldata.h,,
curl,curl-7_79_0,2021-09-14T07:02:52+00:00,CVE-2022-32208,curl:curl-7_79_0:CVE-2022-32208,2022-06-27T08:00:00+00:00,osv_published,all,5.9,MEDIUM,osv_severity,explicit_id+osv_range,CURL-CVE-2022-32208;CVE-2022-32208,6ecdf5136b52af747e7bda08db9a748256b1cd09,krb5: return error properly on decode errors,lib/krb5.c,lib/curl_sasl.c,1,lib/krb5.c,,
curl,curl-8_11_0,2024-11-06T07:05:56+00:00,CVE-2024-11053,curl:curl-8_11_0:CVE-2024-11053,2024-12-11T08:00:00+00:00,osv_published,all,3.4,LOW,osv_severity,osv_range,CURL-CVE-2024-11053;CVE-2024-11053,e9b9bbac22c26cf67316fa8e6c6b9e831af31949,netrc: address several netrc parser flaws,lib/netrc.c,lib/hostip4.c,2,lib/netrc.c;lib/url.c,,
curl,curl-8_11_0,2024-11-06T07:05:56+00:00,CVE-2024-11053,curl:curl-8_11_0:CVE-2024-11053,2024-12-11T08:00:00+00:00,osv_published,all,3.4,LOW,osv_severity,osv_range,CURL-CVE-2024-11053;CVE-2024-11053,e9b9bbac22c26cf67316fa8e6c6b9e831af31949,netrc: address several netrc parser flaws,lib/url.c,lib/multi.c,2,lib/netrc.c;lib/url.c,,
curl,curl-8_11_0,2024-11-06T07:05:56+00:00,CVE-2025-0665,curl:curl-8_11_0:CVE-2025-0665,2025-02-05T08:00:00+00:00,osv_published,all,7.0,HIGH,osv_severity,osv_range,CURL-CVE-2025-0665;CVE-2025-0665,ff5091aa9f73802e894b1cbdf24ab84e103200e2,async-thread: avoid closing eventfd twice,lib/asyn-thread.c,lib/curl_ntlm_core.c,1,lib/asyn-thread.c,,
curl,curl-8_11_0,2024-11-06T07:05:56+00:00,CVE-2025-0725,curl:curl-8_11_0:CVE-2025-0725,2025-02-05T08:00:00+00:00,nvd_published+osv_published,all,7.3,HIGH,nvd_metrics+osv_severity,nvd_ref+osv_range+osv_ref,CURL-CVE-2025-0725;CVE-2025-0725,76f83f0db23846e254d940ec7,content_encoding: drop support for zlib before 1.2.0.4,lib/content_encoding.c,lib/curl_sha512_256.c,1,lib/content_encoding.c,,
curl,curl-8_11_0,2024-11-06T07:05:56+00:00,CVE-2025-4947,curl:curl-8_11_0:CVE-2025-4947,2025-05-28T07:15:24+00:00,osv_published,all,6.5,MEDIUM,osv_severity,osv_range,CURL-CVE-2025-4947;CVE-2025-4947,a85f1df4803bbd272905c9e712537b41afeafbd3,pytest tls: extend coverage,lib/vquic/vquic-tls.c,lib/vauth/krb5_gssapi.c,1,lib/vquic/vquic-tls.c,,
curl,curl-8_11_0,2024-11-06T07:05:56+00:00,CVE-2025-5025,curl:curl-8_11_0:CVE-2025-5025,2025-05-28T07:15:24+00:00,osv_published,all,4.8,MEDIUM,osv_severity,osv_range,CURL-CVE-2025-5025;CVE-2025-5025,e1f65937a96a451292e9231339672797da86ecc5,pytest: add pinnedpubkey test cases,lib/vtls/wolfssl.c,lib/vtls/vtls.c,3,lib/vquic/vquic-tls.c;lib/vtls/wolfssl.c;lib/vtls/wolfssl.h,,
curl,curl-8_11_0,2024-11-06T07:05:56+00:00,CVE-2025-5025,curl:curl-8_11_0:CVE-2025-5025,2025-05-28T07:15:24+00:00,osv_published,all,4.8,MEDIUM,osv_severity,osv_range,CURL-CVE-2025-5025;CVE-2025-5025,e1f65937a96a451292e9231339672797da86ecc5,pytest: add pinnedpubkey test cases,lib/vtls/wolfssl.h,include/curl/options.h,3,lib/vquic/vquic-tls.c;lib/vtls/wolfssl.c;lib/vtls/wolfssl.h,,
curl,curl-8_11_0,2024-11-06T07:05:56+00:00,CVE-2025-5399,curl:curl-8_11_0:CVE-2025-5399,2025-06-04T08:00:00+00:00,osv_published,all,7.5,HIGH,osv_severity,osv_range,CURL-CVE-2025-5399;CVE-2025-5399,d1145df24de8f80e6b167fbc4f28b86bcd0c6832,ws: handle blocked sends better,lib/ws.c,lib/hostip.c,1,lib/ws.c,,
curl,curl-8_11_0,2024-11-06T07:05:56+00:00,OSV-2025-657,curl:curl-8_11_0:OSV-2025-657,2025-08-20T00:12:09+00:00,osv_published,all,,UNKNOWN,osv_severity,osv_range,OSV-2025-657,c294d0abc5b62b8068af391576be87b821d2ff8b,libssh2: fix sftp_statemachine busyloop when *block=true,lib/vssh/libssh2.c,lib/vtls/schannel.c,1,lib/vssh/libssh2.c,,
curl,curl-8_11_0,2024-11-06T07:05:56+00:00,CVE-2025-9086,curl:curl-8_11_0:CVE-2025-9086,2025-09-10T08:00:00+00:00,osv_published,all,7.5,HIGH,osv_severity,osv_range,CURL-CVE-2025-9086;CVE-2025-9086,c6ae07c6a541e0e96d0040afb62b45dd37711300,cookie: don't treat the leading slash as trailing,lib/cookie.c,lib/cf-h2-proxy.c,1,lib/cookie.c,,
curl,curl-8_11_0,2024-11-06T07:05:56+00:00,CVE-2025-10966,curl:curl-8_11_0:CVE-2025-10966,2025-11-05T08:00:00+00:00,osv_published,all,4.3,MEDIUM,osv_severity,osv_range,CURL-CVE-2025-10966;CVE-2025-10966,b011e3fcfb06d6c0278595ee2ee297036fbe9793,vssh: drop support for wolfSSH,lib/curl_setup.h,lib/cfilters.h,6,lib/curl_setup.h;lib/url.c;lib/version.c;lib/vssh/ssh.h;packages/OS400/ccsidcurl.c;scripts/schemetable.c,,
curl,curl-8_11_0,2024-11-06T07:05:56+00:00,CVE-2025-10966,curl:curl-8_11_0:CVE-2025-10966,2025-11-05T08:00:00+00:00,osv_published,all,4.3,MEDIUM,osv_severity,osv_range,CURL-CVE-2025-10966;CVE-2025-10966,b011e3fcfb06d6c0278595ee2ee297036fbe9793,vssh: drop support for wolfSSH,lib/version.c,lib/bufq.c,6,lib/curl_setup.h;lib/url.c;lib/version.c;lib/vssh/ssh.h;packages/OS400/ccsidcurl.c;scripts/schemetable.c,,
curl,curl-8_11_0,2024-11-06T07:05:56+00:00,CVE-2025-10966,curl:curl-8_11_0:CVE-2025-10966,2025-11-05T08:00:00+00:00,osv_published,all,4.3,MEDIUM,osv_severity,osv_range,CURL-CVE-2025-10966;CVE-2025-10966,b011e3fcfb06d6c0278595ee2ee297036fbe9793,vssh: drop support for wolfSSH,lib/vssh/ssh.h,lib/vtls/vtls_int.h,6,lib/curl_setup.h;lib/url.c;lib/version.c;lib/vssh/ssh.h;packages/OS400/ccsidcurl.c;scripts/schemetable.c,,
curl,curl-8_11_0,2024-11-06T07:05:56+00:00,CVE-2025-10966,curl:curl-8_11_0:CVE-2025-10966,2025-11-05T08:00:00+00:00,osv_published,all,4.3,MEDIUM,osv_severity,osv_range,CURL-CVE-2025-10966;CVE-2025-10966,b011e3fcfb06d6c0278595ee2ee297036fbe9793,vssh: drop support for wolfSSH,packages/OS400/ccsidcurl.c,lib/vtls/x509asn1.c,6,lib/curl_setup.h;lib/url.c;lib/version.c;lib/vssh/ssh.h;packages/OS400/ccsidcurl.c;scripts/schemetable.c,,
curl,curl-8_11_0,2024-11-06T07:05:56+00:00,CVE-2025-10966,curl:curl-8_11_0:CVE-2025-10966,2025-11-05T08:00:00+00:00,osv_published,all,4.3,MEDIUM,osv_severity,osv_range,CURL-CVE-2025-10966;CVE-2025-10966,b011e3fcfb06d6c0278595ee2ee297036fbe9793,vssh: drop support for wolfSSH,scripts/schemetable.c,src/tool_util.c,6,lib/curl_setup.h;lib/url.c;lib/version.c;lib/vssh/ssh.h;packages/OS400/ccsidcurl.c;scripts/schemetable.c,,
django-django,1.11.1,2017-05-06T12:33:38+00:00,CVE-2018-7537,django-django:1.11.1:CVE-2018-7537,2018-02-27T18:56:26+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,explicit_id,CVE-2018-7537,a91436360b79a6ff995c3e5018bcc666dfaf1539,[1.11.x] Fixed CVE-2018-7537 -- Fixed catastrophic backtracking in django.utils.text.Truncator.,django/utils/text.py,django/utils/functional.py,1,django/utils/text.py,,
django-django,1.11.1,2017-05-06T12:33:38+00:00,CVE-2018-7536,django-django:1.11.1:CVE-2018-7536,2018-03-09T20:29:00+00:00,osv_published,all,5.3,MEDIUM,osv_severity,explicit_id+osv_range+osv_ref,CVE-2018-7536;GHSA-R28V-MW67-M5P9;PYSEC-2018-5,abf89d729f210c692a50e0ad3f75fb6bec6fae16,[1.11.x] Fixed CVE-2018-7536 -- Fixed catastrophic backtracking in urlize and urlizetrunc template filters.,django/utils/html.py,django/template/loader_tags.py,1,django/utils/html.py,,
django-django,4.2.15,2024-08-06T12:56:30+00:00,CVE-2024-11168,django-django:4.2.15:CVE-2024-11168,2024-12-03T08:50:11+00:00,fixed_commit_epoch,all,,UNKNOWN,unavailable,explicit_id,CVE-2024-11168,f663277a4c22ef96cbdebfd0ed76155b9d37b4f8,[4.2.x] Refs CVE-2024-11168 -- Updated vendored _urlsplit() to properly validate IPv6 and IPvFuture addresses.,django/utils/http.py,django/utils/functional.py,1,django/utils/http.py,,
